광역시도명,시군구명,날짜,시간대별,강수,%,mm,℃,m/s,바람,한식,분식,카페-디저트,돈까지-일식,회,치킨,피자,아시안-양식,중식,족발-보쌈,야식,찜탕,도시락,패스트푸드
제주특별자치도,서귀포시,2020.7.25,13,없음,100,0,19.3,0.3,약,18,9,2,0,0,11,4,1,5,2,0,0,0,0
제주특별자치도,서귀포시,2020.7.25,14,없음,100,0,19.4,0.7,약,14,8,3,2,0,3,7,1,3,2,1,1,0,0
제주특별자치도,서귀포시,2020.7.25,15,없음,100,0,19.5,0.9,약,5,4,3,1,0,4,2,0,1,2,0,0,0,0
제주특별자치도,서귀포시,2020.7.25,16,없음,100,0,18.3,0.4,약,4,5,0,1,0,6,0,0,0,2,0,0,0,0
제주특별자치도,서귀포시,2020.7.25,17,없음,99,0,18.2,0.6,약,16,6,2,1,1,16,4,0,4,3,4,3,0,0
제주특별자치도,서귀포시,2020.7.25,18,없음,100,0,18,0.7,약,15,10,6,0,0,18,6,1,1,6,7,8,0,2
제주특별자치도,서귀포시,2020.7.25,19,없음,96,0,18.2,1.1,약,13,9,2,4,0,25,14,0,6,14,14,4,0,0
제주특별자치도,서귀포시,2020.7.25,20,없음,98,0,18.3,0.7,약,10,10,1,3,0,15,11,0,3,6,4,7,0,0
제주특별자치도,서귀포시,2020.7.25,21,없음,86,0,21.5,0.7,약,9,8,1,0,0,15,9,0,0,2,10,1,0,0
제주특별자치도,서귀포시,2020.7.25,22,없음,83,0,24.2,1.2,약,4,2,0,0,0,17,7,0,2,4,2,0,0,0
제주특별자치도,서귀포시,2020.7.25,23,없음,81,0,24.3,0.9,약,4,1,1,1,0,6,2,0,0,4,5,0,0,0
제주특별자치도,서귀포시,2020.7.26,0,없음,71,0,25.4,0.8,약,1,0,0,0,0,6,1,0,0,0,4,0,0,1
제주특별자치도,서귀포시,2020.7.26,1,없음,76,0,26.8,1.1,약,0,3,0,0,0,4,0,0,1,4,2,0,0,0
제주특별자치도,서귀포시,2020.7.26,2,없음,71,0,27,1.2,약,2,0,0,0,0,0,0,0,1,1,2,0,0,0
제주특별자치도,서귀포시,2020.7.26,3,없음,85,0,25.6,1.5,약,1,0,0,0,0,0,0,0,0,2,8,0,0,0
제주특별자치도,서귀포시,2020.7.26,4,없음,89,0,25,1.2,약,1,0,0,0,0,0,0,0,0,2,2,0,0,0
제주특별자치도,서귀포시,2020.7.26,8,없음,89,0,24.3,0.9,약,0,0,0,0,0,1,0,0,0,2,0,0,0,0
제주특별자치도,서귀포시,2020.7.26,9,없음,92,0,24,0.3,약,1,0,1,0,0,0,0,0,0,4,0,0,0,0
제주특별자치도,서귀포시,2020.7.26,10,없음,94,0,23.5,0.2,약,2,0,8,0,0,0,0,0,1,5,5,1,0,0
제주특별자치도,서귀포시,2020.7.26,11,없음,91,0,23,0.1,약,13,3,3,1,0,4,3,0,2,3,11,1,0,0
제주특별자치도,서귀포시,2020.7.26,12,없음,91,0,22.2,0.1,약,20,13,4,2,1,2,3,0,0,3,3,0,0,1
제주특별자치도,서귀포시,2020.7.26,13,없음,91,0,22.5,0.7,약,9,8,3,0,0,1,6,0,3,1,3,2,0,0
제주특별자치도,서귀포시,2020.7.26,14,없음,97,0,22.4,0.4,약,10,9,5,0,1,3,2,1,0,1,0,1,0,0
제주특별자치도,서귀포시,2020.7.26,15,없음,97,0,22.7,0.5,약,5,5,2,0,1,4,2,0,1,1,1,0,0,0
제주특별자치도,서귀포시,2020.7.26,16,없음,97,0,22.9,0.3,약,5,5,1,0,1,6,3,1,1,1,3,2,0,0
제주특별자치도,서귀포시,2020.7.26,17,없음,95,0,23.2,0.4,약,10,8,2,0,1,20,7,0,1,8,4,1,0,0
제주특별자치도,서귀포시,2020.7.26,18,비,100,1,22.9,0.3,약,21,9,2,1,2,23,11,1,0,7,12,4,0,0
제주특별자치도,서귀포시,2020.7.26,19,없음,100,0,22,0.6,약,27,6,1,0,2,29,11,1,1,10,10,1,0,0
제주특별자치도,서귀포시,2020.7.26,20,없음,100,0,22.2,0.4,약,18,9,4,1,2,18,8,0,1,6,8,1,0,0
제주특별자치도,서귀포시,2020.7.26,21,없음,90,0,23.7,0.8,약,10,3,1,0,0,12,9,0,0,5,4,0,0,0
제주특별자치도,서귀포시,2020.7.26,22,없음,87,0,24.6,1.4,약,6,1,0,0,1,10,6,0,0,1,2,0,0,0
제주특별자치도,서귀포시,2020.7.26,23,비,100,10.5,22.6,1.3,약,1,0,0,0,0,9,2,0,0,5,5,0,0,0
제주특별자치도,서귀포시,2020.7.27,0,비,100,1.5,23.8,2.3,약,1,0,0,1,0,11,4,0,0,1,5,0,0,0
제주특별자치도,서귀포시,2020.7.27,1,없음,100,0.5,23.7,2.7,약,1,2,0,0,0,4,0,0,0,1,0,0,0,0
제주특별자치도,서귀포시,2020.7.27,2,없음,97,0,24.5,1.1,약,0,0,0,0,0,0,0,0,0,0,1,1,0,0
제주특별자치도,서귀포시,2020.7.27,3,비,97,1,24.3,3.2,약,0,0,0,0,0,0,0,0,0,3,5,0,0,0
제주특별자치도,서귀포시,2020.7.27,4,비,100,17,24.5,0.9,약,0,0,0,0,0,0,0,0,0,1,2,0,0,0
제주특별자치도,서귀포시,2020.7.27,8,없음,100,0,25.1,1,약,1,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,서귀포시,2020.7.27,9,없음,100,0,25,0.6,약,1,1,6,0,0,0,0,0,0,4,0,0,0,0
제주특별자치도,서귀포시,2020.7.27,10,없음,100,0,24.9,0.7,약,1,0,1,0,0,1,0,0,0,6,0,0,0,0
제주특별자치도,서귀포시,2020.7.27,11,없음,100,0,24.9,0.8,약,8,0,2,3,0,3,1,2,0,1,4,0,0,1
제주특별자치도,서귀포시,2020.7.27,12,없음,100,0,25.1,0.3,약,15,3,2,2,0,0,3,3,6,3,7,5,1,0
제주특별자치도,서귀포시,2020.7.27,13,없음,100,0,25.1,1,약,8,3,2,0,0,2,2,2,2,6,4,0,0,0
제주특별자치도,서귀포시,2020.7.27,14,비,100,0.5,25.4,0.9,약,2,4,0,0,0,2,5,2,0,4,1,0,0,0
제주특별자치도,서귀포시,2020.7.27,15,없음,100,0,24.6,1.1,약,8,4,2,2,1,5,8,0,0,4,2,1,0,0
제주특별자치도,서귀포시,2020.7.27,16,없음,100,0,25,0.7,약,7,6,3,0,1,8,3,0,1,2,4,2,0,0
제주특별자치도,서귀포시,2020.7.27,17,없음,100,0,25.1,0.2,약,11,7,2,4,0,12,5,1,1,5,3,5,0,0
제주특별자치도,서귀포시,2020.7.27,18,없음,100,0,24.5,1,약,18,7,1,3,0,24,17,1,4,8,11,2,0,0
제주특별자치도,서귀포시,2020.7.27,19,없음,100,0,24.7,0.5,약,8,14,1,3,0,17,17,1,1,8,7,3,0,0
제주특별자치도,서귀포시,2020.7.27,20,없음,100,0,25,0.5,약,8,10,2,2,0,16,12,0,1,4,5,0,0,1
제주특별자치도,서귀포시,2020.7.27,21,없음,100,0,25.1,1,약,8,11,1,2,0,17,15,0,0,2,1,0,0,0
제주특별자치도,서귀포시,2020.7.27,22,없음,100,0,25.3,0.9,약,1,3,0,1,0,13,14,0,0,5,3,0,0,0
제주특별자치도,서귀포시,2020.7.27,23,없음,100,0,25.5,0.9,약,0,0,0,0,0,10,4,0,0,1,2,0,0,0
제주특별자치도,서귀포시,2020.7.28,0,없음,100,0,25.5,0.7,약,3,2,0,0,0,6,4,0,0,0,6,0,0,0
제주특별자치도,서귀포시,2020.7.28,1,없음,100,0,25.6,1.4,약,1,2,0,0,0,3,0,0,0,2,1,0,0,0
제주특별자치도,서귀포시,2020.7.28,2,없음,100,0,26.2,0.9,약,2,1,0,0,0,0,0,0,0,0,1,0,0,0
제주특별자치도,서귀포시,2020.7.28,3,없음,100,0,25.8,1.2,약,0,0,0,0,0,0,0,0,0,0,3,1,0,0
제주특별자치도,서귀포시,2020.7.28,4,없음,100,0,27.3,1.1,약,1,0,0,0,0,0,0,0,0,0,2,0,0,0
제주특별자치도,서귀포시,2020.7.28,8,없음,100,0,26.2,1.1,약,0,0,0,0,0,0,0,0,0,1,0,0,0,0
제주특별자치도,서귀포시,2020.7.28,9,없음,100,0,25.9,0.5,약,0,0,2,0,0,1,0,0,0,2,0,0,0,0
제주특별자치도,서귀포시,2020.7.28,10,없음,100,0,25.8,0.3,약,5,0,3,0,0,0,0,0,0,2,1,0,0,0
제주특별자치도,서귀포시,2020.7.28,11,없음,100,0,25.7,0.8,약,16,0,9,0,0,1,6,2,0,0,5,1,1,0
제주특별자치도,서귀포시,2020.7.28,12,없음,100,0,25.6,0.6,약,15,2,4,1,0,0,3,2,0,1,7,1,0,0
제주특별자치도,서귀포시,2020.7.28,13,없음,100,0,25.4,1.3,약,13,2,4,0,0,1,2,1,2,2,7,0,0,2
제주특별자치도,서귀포시,2020.7.28,14,없음,100,0,25.3,0.8,약,13,4,3,0,0,0,4,1,1,1,3,0,0,0
제주특별자치도,서귀포시,2020.7.28,15,없음,100,0,25.2,0.3,약,6,1,2,0,0,0,1,0,0,4,2,1,0,0
제주특별자치도,서귀포시,2020.7.28,16,없음,100,0,25.2,1.2,약,7,1,2,0,0,5,2,0,0,0,3,1,0,0
제주특별자치도,서귀포시,2020.7.28,17,없음,100,0,25.2,1,약,14,10,5,3,0,8,2,2,0,2,1,3,0,0
제주특별자치도,서귀포시,2020.7.28,18,없음,100,0,25.3,0.3,약,21,9,3,5,2,19,4,1,1,14,7,3,0,0
제주특별자치도,서귀포시,2020.7.28,19,없음,100,0,25.5,0.8,약,24,6,3,3,0,16,13,1,5,8,19,3,0,0
제주특별자치도,서귀포시,2020.7.28,20,없음,100,0,25.6,1,약,13,11,0,2,1,13,22,1,0,4,5,0,0,0
제주특별자치도,서귀포시,2020.7.28,21,없음,100,0,25.8,0.8,약,7,4,1,0,0,11,11,0,0,0,11,0,0,0
제주특별자치도,서귀포시,2020.7.28,22,없음,100,0,25.9,1.4,약,3,0,1,0,0,5,7,0,0,6,14,1,0,0
제주특별자치도,서귀포시,2020.7.28,23,없음,100,0,26.2,0.7,약,0,1,0,1,0,6,5,0,1,4,8,0,0,0
제주특별자치도,서귀포시,2020.7.29,0,없음,100,0,26.7,1.1,약,2,0,0,0,0,1,3,0,0,1,4,0,0,0
제주특별자치도,서귀포시,2020.7.29,1,없음,100,0,26.2,0.9,약,0,0,0,0,0,2,0,0,0,0,2,0,0,0
제주특별자치도,서귀포시,2020.7.29,2,없음,100,0,28.1,1,약,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제주특별자치도,서귀포시,2020.7.29,3,없음,100,0,27.7,1.2,약,0,0,0,0,0,0,0,0,0,0,4,0,0,0
제주특별자치도,서귀포시,2020.7.29,4,없음,99,0,28.3,1.1,약,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제주특별자치도,서귀포시,2020.7.29,6,없음,99,0,27.6,1.1,약,0,1,0,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,서귀포시,2020.7.29,8,없음,100,0,26.8,1.1,약,1,0,0,0,0,0,0,0,0,1,0,0,0,0
제주특별자치도,서귀포시,2020.7.29,9,없음,100,0,26.5,0.8,약,2,0,0,0,0,0,0,0,0,3,0,0,0,0
제주특별자치도,서귀포시,2020.7.29,10,없음,100,0,26.5,1.1,약,3,0,2,0,0,0,0,0,0,2,3,0,0,0
제주특별자치도,서귀포시,2020.7.29,11,없음,100,0,26.5,1.5,약,7,0,5,1,0,0,3,2,1,0,2,0,0,0
제주특별자치도,서귀포시,2020.7.29,12,없음,100,0,26.6,1.5,약,17,0,3,1,2,3,3,3,5,2,6,3,0,0
제주특별자치도,서귀포시,2020.7.29,13,없음,100,0,26.5,2,약,11,2,1,3,0,0,4,1,1,5,2,4,0,0
제주특별자치도,서귀포시,2020.7.29,14,없음,100,0,26.4,1.3,약,7,3,7,0,0,3,0,1,0,3,2,0,0,0
제주특별자치도,서귀포시,2020.7.29,15,없음,100,0,26.2,0.8,약,5,0,4,0,0,1,1,0,2,2,3,3,0,0
제주특별자치도,서귀포시,2020.7.29,16,없음,100,0,26.3,1,약,6,3,2,1,0,8,4,0,1,3,2,1,0,0
제주특별자치도,서귀포시,2020.7.29,17,없음,100,0,26.5,0.6,약,11,1,4,2,0,4,9,0,0,2,4,0,0,1
제주특별자치도,서귀포시,2020.7.29,18,없음,100,0,26.3,0.5,약,16,4,2,2,0,12,8,0,4,7,4,9,0,0
제주특별자치도,서귀포시,2020.7.29,19,없음,100,0,26.3,0.1,약,16,1,2,1,0,21,10,1,3,9,5,2,0,0
제주특별자치도,서귀포시,2020.7.29,20,없음,100,0,26.4,0.2,약,7,4,2,0,0,15,9,0,3,7,4,1,0,1
제주특별자치도,서귀포시,2020.7.29,21,없음,100,0,26.6,0.2,약,3,2,3,0,0,11,9,0,1,7,3,1,0,0
제주특별자치도,서귀포시,2020.7.29,22,없음,100,0,27.3,0.7,약,2,2,1,1,0,10,13,0,1,2,5,0,0,0
제주특별자치도,서귀포시,2020.7.29,23,없음,97,0,27.9,0.5,약,0,0,0,0,0,8,7,0,0,1,3,0,0,0
제주특별자치도,서귀포시,2020.7.30,0,없음,93,0,28.5,1.1,약,2,0,0,0,0,9,3,0,2,0,0,0,0,0
제주특별자치도,서귀포시,2020.7.30,1,없음,93,0,29,1.5,약,2,0,0,0,0,3,0,0,0,1,1,0,0,0
제주특별자치도,서귀포시,2020.7.30,2,없음,96,0,29.1,1.5,약,0,1,0,0,0,0,0,0,0,0,5,0,0,0
제주특별자치도,서귀포시,2020.7.30,3,없음,95,0,29,1.5,약,0,0,0,0,0,0,0,0,0,1,4,0,0,0
제주특별자치도,서귀포시,2020.7.30,4,없음,98,0,28.4,1.5,약,0,0,0,0,0,1,0,0,0,0,4,0,0,0
제주특별자치도,서귀포시,2020.7.30,6,없음,100,0,28,0.9,약,0,0,0,0,0,0,0,0,0,0,0,1,0,0
제주특별자치도,서귀포시,2020.7.30,9,없음,100,0,26.7,0.4,약,1,0,1,0,0,0,0,0,0,2,0,0,0,0
제주특별자치도,서귀포시,2020.7.30,10,없음,100,0,26.3,0.7,약,1,0,4,0,0,1,0,0,1,3,0,0,1,0
제주특별자치도,서귀포시,2020.7.30,11,없음,100,0,26.4,0.9,약,20,2,7,3,1,1,2,1,1,3,1,3,0,1
제주특별자치도,서귀포시,2020.7.30,12,없음,100,0,26.5,1.1,약,15,7,2,2,0,1,4,3,1,3,1,0,0,0
제주특별자치도,서귀포시,2020.7.30,13,없음,100,0,26.5,0.9,약,14,0,2,0,1,3,3,0,3,4,0,0,0,0
제주특별자치도,서귀포시,2020.7.30,14,없음,100,0,26.1,0.7,약,10,2,5,0,0,1,3,0,0,3,1,1,0,0
제주특별자치도,서귀포시,2020.7.30,15,없음,100,0,26.1,0.2,약,5,1,6,0,0,5,2,0,1,4,2,1,0,0
제주특별자치도,서귀포시,2020.7.30,16,없음,100,0,25.4,0.5,약,5,8,3,1,1,5,1,0,1,4,0,1,0,0
제주특별자치도,서귀포시,2020.7.30,17,없음,100,0,25.3,0.5,약,12,7,1,0,0,7,6,1,3,5,0,3,0,0
제주특별자치도,서귀포시,2020.7.30,18,없음,100,0,25,0.8,약,18,6,6,5,0,16,10,1,2,6,5,3,0,1
제주특별자치도,서귀포시,2020.7.30,19,없음,100,0,24.3,0.5,약,23,12,0,1,1,6,12,0,3,3,1,2,0,0
제주특별자치도,서귀포시,2020.7.30,20,없음,97,0,24.3,0.7,약,13,3,2,2,4,16,5,0,2,8,2,2,0,0
제주특별자치도,서귀포시,2020.7.30,21,없음,89,0,26.3,0.3,약,5,4,3,2,0,7,9,0,2,4,6,1,0,0
제주특별자치도,서귀포시,2020.7.30,22,없음,92,0,27.5,0.6,약,4,2,0,0,1,13,11,0,0,3,3,0,0,0
제주특별자치도,서귀포시,2020.7.30,23,없음,91,0,28.6,1.1,약,1,1,0,0,0,12,2,0,0,0,7,0,0,0
제주특별자치도,서귀포시,2020.7.31,0,없음,91,0,28.4,1.2,약,3,0,0,0,0,7,2,0,0,0,1,0,0,0
제주특별자치도,서귀포시,2020.7.31,1,없음,96,0,28.8,1.5,약,1,0,0,0,0,4,0,0,0,0,5,0,0,0
제주특별자치도,서귀포시,2020.7.31,2,없음,93,0,29,1.4,약,0,0,0,0,0,0,0,0,0,1,2,0,0,0
제주특별자치도,서귀포시,2020.7.31,4,없음,95,0,27.6,1.7,약,1,0,0,0,0,0,0,0,0,0,3,0,0,0
제주특별자치도,서귀포시,2020.7.31,8,없음,94,0,27.2,0.9,약,0,0,1,0,0,1,0,0,0,0,0,0,0,0
제주특별자치도,서귀포시,2020.7.31,9,없음,91,0,26.6,0.1,약,3,0,1,0,0,0,0,0,0,4,0,1,1,0
제주특별자치도,서귀포시,2020.7.31,10,없음,93,0,26,0.4,약,1,0,2,0,0,1,0,0,0,2,0,0,0,0
제주특별자치도,서귀포시,2020.7.31,11,없음,97,0,24.7,0.2,약,13,3,2,1,0,3,0,2,2,4,4,1,0,0
제주특별자치도,서귀포시,2020.7.31,12,없음,94,0,24.8,1,약,16,4,6,2,1,1,3,1,1,1,2,4,0,0
제주특별자치도,서귀포시,2020.7.31,13,없음,93,0,24.8,0.5,약,15,1,5,2,0,3,1,1,1,4,3,1,0,0
제주특별자치도,서귀포시,2020.7.31,14,없음,93,0,24.7,0.7,약,7,2,5,1,0,2,4,2,1,2,0,1,0,0
제주특별자치도,서귀포시,2020.7.31,15,없음,95,0,24.7,0.5,약,9,1,0,0,1,0,3,0,4,4,1,1,0,0
제주특별자치도,서귀포시,2020.7.31,16,없음,94,0,24.9,0.6,약,7,3,11,0,1,5,4,0,0,3,1,0,0,0
제주특별자치도,서귀포시,2020.7.31,17,없음,96,0,24.8,0.2,약,8,5,3,1,1,6,8,1,1,6,0,0,0,0
제주특별자치도,서귀포시,2020.7.31,18,없음,99,0,24.5,0.7,약,14,11,3,3,0,17,10,0,3,13,9,3,0,0
제주특별자치도,서귀포시,2020.7.31,19,없음,97,0,24.2,0.4,약,9,16,0,3,1,20,13,1,3,6,6,3,0,0
제주특별자치도,서귀포시,2020.7.31,20,없음,96,0,24,0.7,약,10,10,3,3,0,26,18,0,0,4,9,1,0,0
제주특별자치도,서귀포시,2020.7.31,21,없음,92,0,26.3,0.5,약,7,8,3,1,0,19,14,0,2,4,9,2,0,0
제주특별자치도,서귀포시,2020.7.31,22,없음,92,0,27.1,1.1,약,7,1,1,0,1,12,9,0,0,0,11,0,0,0
제주특별자치도,서귀포시,2020.7.31,23,없음,91,0,27.8,1.1,약,1,2,0,0,0,4,2,0,0,4,10,0,0,0
제주특별자치도,제주시,2020.7.1,12,없음,68,0,22.4,0.9,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.1,13,없음,65,0,22.2,1.1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.1,18,없음,69,0,20.7,1.3,약,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.2,12,없음,76,0,22.7,0.9,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.2,13,없음,75,0,22.8,1.8,약,0,0,0,0,0,0,0,0,0,1,0,0,0,0
제주특별자치도,제주시,2020.7.3,12,비,97,0.3,20.3,3.2,약,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.3,15,없음,96,0,20.2,4.4,약간강,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.4,8,없음,89,0,20.5,2.3,약,0,0,0,0,0,0,0,0,0,1,0,0,0,0
제주특별자치도,제주시,2020.7.4,10,없음,90,0,20.3,1.1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.4,11,없음,91,0,20,2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.4,12,없음,92,0,19.8,0.2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.4,14,없음,93,0,19.6,1.3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.5,11,없음,95,0,21.4,1.1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.5,13,없음,95,0,21.3,0.6,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.5,14,없음,95,0,21.3,1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.5,17,없음,99,0.1,21.2,0.1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.6,16,없음,98,0,22.3,3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.6,19,비,99,10.8,22,1.8,약,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.7,20,없음,100,0,20.2,1.2,약,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.8,12,없음,92,0,21.8,1.9,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.8,18,없음,96,0,21.2,0.1,약,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.8,21,없음,92,0,22.1,1.3,약,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.9,12,없음,96,0,23.6,1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.9,14,비,97,2.3,23,1.6,약,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.9,21,없음,95,0,25.5,2.7,약,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.10,14,없음,94,0,23.5,2.4,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.10,17,없음,91,0,22.6,3.4,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.11,12,없음,90,0,23.2,1.5,약,0,0,1,0,0,0,0,0,0,1,0,0,0,0
제주특별자치도,제주시,2020.7.11,13,없음,91,0,23,0.8,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.11,14,없음,94,0,22.8,0.6,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.11,22,없음,92,0.9,24.2,4,약간강,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.12,11,없음,90,0,24.3,0.7,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.12,13,없음,91,0,24.8,0.5,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.12,14,없음,94,0,24.4,1.4,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.12,15,없음,94,0,25.5,1.9,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.12,17,없음,93,0,25.3,1.3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.12,18,없음,78,0,28.2,7.2,약간강,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.12,20,비,89,0.3,27,6,약간강,0,0,0,0,0,0,2,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.12,21,없음,90,0,26.8,5.9,약간강,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.13,14,없음,87,0,22.4,5.6,약간강,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.13,19,없음,90,0,21.2,5.2,약간강,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.14,14,없음,90,0,20.4,2.9,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.14,15,없음,87,0,20.6,3.3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.14,22,없음,89,0,20.9,2.9,약,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.15,11,없음,86,0,21.2,1.6,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.15,13,없음,83,0,20.6,1.4,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.15,17,없음,82,0,20.4,1.1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.16,11,없음,78,0,22.3,1.8,약,0,0,0,0,0,0,0,0,0,1,0,0,0,0
제주특별자치도,제주시,2020.7.16,12,없음,74,0,22.2,0.8,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.16,15,없음,84,0,20.5,1.5,약,0,1,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.16,16,없음,88,0,20.6,1.1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.16,22,없음,72,0,23.5,2.7,약,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.17,9,없음,66,0,23.9,2.9,약,0,0,0,0,0,0,0,0,0,1,0,0,0,0
제주특별자치도,제주시,2020.7.17,14,없음,72,0,21.9,1.8,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.17,15,없음,68,0,21.3,0.6,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.17,19,없음,70,0,21.8,1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.18,11,없음,76,0,25.3,0.5,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.18,16,없음,84,0,24.3,0.4,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.18,17,없음,87,0,23.7,0.8,약,0,0,2,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.18,18,없음,87,0,23.7,1.3,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.18,21,없음,87,0,26.5,0.7,약,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.19,10,없음,68,0,30.5,2.2,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.19,15,없음,70,0,29.5,8.3,약간강,0,0,3,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.19,18,없음,75,0,29.1,7,약간강,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.19,19,없음,78,0,28.7,4.8,약간강,0,0,0,0,0,0,1,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.20,16,없음,97,0.1,23.3,0.6,약,0,0,2,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.20,20,없음,97,0,23.4,1,약,0,0,0,0,0,0,2,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.21,15,없음,78,0,28.1,4.6,약간강,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.21,16,없음,76,0,28.1,4.3,약간강,0,0,1,0,0,0,0,0,0,0,0,0,0,0
제주특별자치도,제주시,2020.7.22,11,없음,89,0,26.3,1,약,0,0,1,0,0,0,0,0,0,0,0,0,0,0
