NC,LG,Home,36,32,3,3,10,2,0,0,0,0,0,2,1,7,2,17,0.307692308,13,4,0.371428571,0.3125,Loss
LG,NC,Away,32,30,0,0,4,2,0,0,2,0,0,0,1,10,0,8,0,6,0,0.161290323,0.133333333,Win
NC,LG,Home,29,26,2,2,5,2,0,1,0,0,0,1,0,1,1,10,0,4,0,0.222222222,0.192307692,Loss
NC,LG,Away,48,39,1,1,6,0,0,0,0,0,0,6,3,10,1,25,0.125,8,1,0.3125,0.153846154,Win
LG,NC,Home,52,35,2,2,6,2,0,0,0,0,0,13,3,2,1,29,0.1,10,1,0.431372549,0.171428571,Loss
NC,OB,Away,39,32,0,0,3,0,0,0,2,0,0,5,0,5,1,11,0,5,0,0.216216216,0.09375,Win
OB,NC,Home,48,40,1,1,11,0,0,0,2,0,1,6,0,6,1,21,0.090909091,11,1,0.361702128,0.275,Loss
NC,OB,Away,33,33,1,1,10,0,0,0,0,0,0,0,0,6,3,12,0.5,2,1,0.303030303,0.303030303,Win
OB,NC,Home,35,32,4,5,9,4,0,1,0,0,0,1,1,6,0,14,0.444444444,9,4,0.323529412,0.28125,Loss
HH,OB,Away,33,29,0,0,4,0,0,0,0,1,0,3,0,8,0,11,0,4,0,0.21875,0.137931034,Win
OB,HH,Home,33,27,3,3,4,2,0,0,6,0,2,2,2,8,0,15,0.111111111,9,1,0.242424242,0.148148148,Loss
HT,SS,Away,42,34,7,7,7,2,2,3,0,1,0,8,0,5,0,12,0.285714286,7,2,0.357142857,0.205882353,Loss
SS,HT,Home,33,31,2,2,7,2,0,2,0,0,0,1,0,7,1,8,0,3,0,0.25,0.225806452,Win
KT,SK,Away,37,35,3,3,9,4,0,1,0,1,0,2,0,8,1,12,0.2,5,1,0.297297297,0.257142857,Loss
SK,KT,Home,36,33,2,2,8,2,0,0,2,0,0,0,1,8,1,10,0.4,5,2,0.264705882,0.242424242,Win
LG,NE,Away,34,31,1,2,4,0,0,1,0,0,0,3,0,10,1,10,0,2,0,0.205882353,0.129032258,Loss
NE,LG,Home,34,30,1,1,5,4,2,0,0,0,0,4,0,6,2,18,0,8,0,0.264705882,0.166666667,Win
LT,NC,Away,34,33,3,5,7,4,0,1,0,1,0,0,1,8,0,6,0.666666667,3,2,0.235294118,0.212121212,Win
NC,LT,Home,38,32,6,6,11,10,0,1,4,2,0,4,2,9,0,18,0.384615385,13,5,0.447368421,0.34375,Loss
HH,OB,Away,54,44,6,6,16,4,0,1,0,0,0,6,0,8,0,32,0.15,20,3,0.44,0.363636364,Loss
OB,HH,Home,49,42,4,5,9,0,0,1,2,0,1,6,0,7,0,17,0.285714286,7,2,0.306122449,0.214285714,Win
HT,SS,Away,49,43,8,9,14,4,2,0,0,0,1,3,1,9,0,24,0.5,14,7,0.375,0.325581395,Loss
SS,HT,Home,47,39,6,7,10,2,0,1,2,0,0,4,3,8,0,18,0.333333333,12,4,0.369565217,0.256410256,Win
KT,SK,Away,30,30,2,2,3,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0.1,0.1,Loss
SK,KT,Home,32,32,0,0,7,0,0,0,0,1,0,0,0,5,1,12,0,4,0,0.21875,0.21875,Win
LG,NE,Away,39,36,8,8,11,10,0,2,2,0,0,1,1,9,0,12,0.363636364,11,4,0.342105263,0.305555556,Loss
NE,LG,Home,40,37,3,3,12,6,0,0,2,0,0,2,1,9,1,19,0.3,10,3,0.375,0.324324324,Win
LT,NC,Away,38,32,3,3,6,4,0,0,0,0,0,4,1,11,0,15,0.375,8,3,0.297297297,0.1875,Loss
NC,LT,Home,38,35,0,0,7,0,0,0,0,0,0,3,0,9,0,19,0,6,0,0.263157895,0.2,Win
HH,OB,Away,54,44,4,4,8,2,2,1,4,0,0,7,3,9,0,25,0.181818182,11,2,0.333333333,0.181818182,Win
OB,HH,Home,46,40,4,5,8,0,0,2,0,0,0,5,0,7,2,15,0.25,4,1,0.288888889,0.2,Loss
HT,SS,Away,40,38,2,3,10,6,0,1,0,0,0,2,0,12,0,21,0.166666667,12,2,0.3,0.263157895,Win
SS,HT,Home,48,40,15,16,17,4,2,2,2,0,1,4,2,6,1,23,0.5,18,9,0.489361702,0.425,Loss
KT,SK,Away,46,38,7,8,11,2,0,2,2,0,1,7,0,6,0,19,0.375,8,3,0.391304348,0.289473684,Loss
SK,KT,Home,28,28,1,1,3,0,0,1,0,0,0,0,0,4,2,2,0,0,0,0.107142857,0.107142857,Win
LG,NE,Away,41,36,7,9,10,4,0,1,2,1,0,5,0,9,0,12,0.375,8,3,0.365853659,0.277777778,Loss
NE,LG,Home,33,28,1,2,3,2,0,0,2,1,1,4,0,6,0,9,0,4,0,0.212121212,0.107142857,Win
LT,NC,Away,45,37,12,12,13,4,0,5,2,0,1,5,2,10,1,15,0.4,10,4,0.444444444,0.351351351,Loss
NC,LT,Home,36,31,4,4,4,0,2,0,4,0,0,4,1,10,1,14,0.25,8,2,0.25,0.129032258,Win
NC,HH,Away,34,31,0,0,3,2,0,0,0,0,0,3,0,10,0,13,0,5,0,0.176470588,0.096774194,Win
HH,NC,Home,37,31,6,6,10,6,0,1,0,1,0,2,2,5,2,15,0.25,12,3,0.4,0.322580645,Loss
NE,LT,Away,37,33,2,2,9,0,0,1,0,0,1,3,0,5,1,10,0.4,5,2,0.324324324,0.272727273,Win
LT,NE,Home,31,31,5,5,9,2,0,2,2,1,0,0,0,7,1,5,0.6,5,3,0.290322581,0.290322581,Loss
OB,KT,Away,40,32,2,2,8,6,0,0,6,0,1,5,2,4,1,17,0.2,10,2,0.375,0.25,Loss
KT,OB,Home,32,30,0,0,3,0,0,0,0,0,0,2,0,7,0,14,0,5,0,0.15625,0.1,Win
SK,HT,Away,33,29,1,1,5,2,0,0,0,1,0,4,0,10,2,10,0.5,2,1,0.272727273,0.172413793,Win
HT,SK,Home,34,29,5,6,6,6,0,0,2,0,0,3,2,4,1,10,0.444444444,9,4,0.323529412,0.206896552,Loss
SS,LG,Away,37,35,0,0,7,0,0,0,0,0,0,1,1,12,0,22,0,8,0,0.243243243,0.2,Win
LG,SS,Home,44,41,11,11,16,4,0,0,4,0,0,2,1,5,0,27,0.388888889,18,7,0.431818182,0.390243902,Loss
NC,HH,Away,39,35,4,5,11,2,0,0,0,0,0,1,2,8,3,17,0.3,10,3,0.368421053,0.314285714,Loss
HH,NC,Home,37,34,2,2,8,2,0,1,0,0,0,1,2,7,2,18,0.142857143,7,1,0.297297297,0.235294118,Win
NE,LT,Away,34,34,3,3,8,2,0,2,0,0,0,0,0,5,0,6,0,1,0,0.235294118,0.235294118,Win
LT,NE,Home,41,37,12,12,17,6,2,2,0,1,3,1,0,7,0,10,0.7,10,7,0.43902439,0.459459459,Loss
OB,KT,Away,36,34,1,1,7,0,0,1,0,0,0,1,1,11,0,12,0,4,0,0.25,0.205882353,Win
KT,OB,Home,38,28,5,5,8,4,0,1,2,0,0,8,0,10,1,17,0.125,8,1,0.444444444,0.285714286,Loss
SK,HT,Away,37,34,4,4,8,2,0,2,4,0,1,2,0,5,0,13,0.142857143,7,1,0.27027027,0.235294118,Win
HT,SK,Home,38,32,6,6,10,4,0,0,6,1,0,5,1,10,1,19,0.363636364,11,4,0.421052632,0.3125,Loss
SS,LG,Away,31,31,0,0,4,0,2,0,0,0,0,0,0,7,0,9,0,5,0,0.129032258,0.129032258,Win
LG,SS,Home,34,29,4,4,8,0,2,1,0,1,1,3,0,6,0,17,0.25,8,2,0.333333333,0.275862069,Loss
HH,HT,Away,38,37,2,2,10,4,2,0,0,0,0,1,0,3,1,19,0,8,0,0.289473684,0.27027027,Win
HT,HH,Home,32,27,4,4,7,4,0,0,0,1,1,1,1,3,0,9,0.222222222,9,2,0.3,0.259259259,Loss
LG,LT,Away,37,35,6,6,10,6,0,0,0,0,0,1,1,8,1,12,0.4,10,4,0.324324324,0.285714286,Loss
LT,LG,Home,37,31,4,4,5,2,0,1,0,0,0,4,1,12,1,18,0.111111111,9,1,0.277777778,0.161290323,Win
NC,SK,Away,42,34,5,5,10,2,0,1,4,0,0,4,2,8,1,19,0.181818182,11,2,0.4,0.294117647,Loss
SK,NC,Home,35,32,3,3,6,0,0,1,2,0,0,2,1,9,1,7,0.5,2,1,0.257142857,0.1875,Win
NE,OB,Away,41,37,6,7,11,12,2,1,4,0,0,4,0,4,1,13,0.333333333,12,4,0.365853659,0.297297297,Loss
OB,NE,Home,40,36,3,3,9,2,0,0,0,0,0,3,1,6,0,16,0.285714286,7,2,0.325,0.25,Win
SS,KT,Away,36,33,2,2,8,0,0,1,2,1,0,3,0,7,1,9,0.333333333,3,1,0.305555556,0.242424242,Win
KT,SS,Home,36,29,3,3,7,0,0,0,2,0,1,4,0,7,1,10,0.4,5,2,0.323529412,0.24137931,Loss
HH,HT,Away,42,38,4,4,12,4,2,0,0,0,0,4,0,7,1,21,0.307692308,13,4,0.380952381,0.315789474,Loss
HT,HH,Home,33,24,3,3,3,0,0,0,4,1,1,6,0,3,1,8,0.25,4,1,0.290322581,0.125,Win
LG,LT,Away,42,39,6,6,14,6,2,1,2,1,0,3,0,7,1,17,0.214285714,14,3,0.404761905,0.358974359,Win
LT,LG,Home,40,36,8,8,15,4,0,4,0,1,0,3,0,4,1,14,0.166666667,6,1,0.461538462,0.416666667,Loss
NC,SK,Away,35,31,2,2,4,2,0,0,0,0,0,4,0,10,0,10,0.166666667,6,1,0.228571429,0.129032258,Win
SK,NC,Home,40,38,8,9,13,0,0,6,0,1,0,2,0,10,1,11,0.333333333,6,2,0.375,0.342105263,Loss
NE,OB,Away,49,46,12,13,20,6,0,2,0,0,0,2,1,6,1,20,0.5,14,7,0.469387755,0.434782609,Loss
OB,NE,Home,46,43,10,10,16,8,0,0,2,0,0,3,0,6,0,21,0.466666667,15,7,0.413043478,0.372093023,Win
SS,KT,Away,36,31,0,0,7,0,0,0,0,1,0,4,0,4,1,19,0.166666667,6,1,0.314285714,0.225806452,Win
KT,SS,Home,28,26,0,1,3,0,0,0,0,0,0,1,0,5,0,6,0.2,5,1,0.148148148,0.115384615,Loss
HH,HT,Away,37,35,2,2,13,0,0,0,0,2,1,1,0,4,1,17,0.125,8,1,0.378378378,0.371428571,Win
HT,HH,Home,32,30,3,3,9,2,0,1,2,0,0,2,0,4,3,13,0,5,0,0.34375,0.3,Loss
LG,LT,Away,36,31,1,1,5,4,0,0,2,0,0,4,1,9,1,14,0.111111111,9,1,0.277777778,0.161290323,Win
LT,LG,Home,44,34,6,7,10,8,0,2,2,0,0,5,5,12,0,25,0.230769231,13,3,0.454545455,0.294117647,Loss
NC,SK,Away,43,38,5,5,12,2,0,0,2,1,0,4,1,10,1,26,0.307692308,13,4,0.395348837,0.315789474,Win
SK,NC,Home,43,36,8,8,13,4,0,2,0,1,0,5,2,7,0,31,0.3,20,6,0.465116279,0.361111111,Loss
NE,OB,Away,47,44,12,13,19,4,0,1,0,1,0,3,0,5,2,18,0.583333333,12,7,0.468085106,0.431818182,Loss
OB,NE,Home,34,30,2,2,3,0,0,1,0,0,0,4,0,5,0,10,0,2,0,0.205882353,0.1,Win
SS,KT,Away,30,29,0,0,4,0,0,0,0,0,0,0,1,11,2,5,0.5,2,1,0.166666667,0.137931034,Win
KT,SS,Home,31,28,3,3,7,2,0,0,0,0,1,2,0,4,1,8,0.4,5,2,0.290322581,0.25,Loss
HH,SS,Away,50,43,11,11,14,2,0,1,2,0,0,7,0,7,0,18,0.583333333,12,7,0.42,0.325581395,Loss
SS,HH,Home,50,44,7,8,15,6,2,1,0,0,1,3,1,8,0,23,0.333333333,18,6,0.387755102,0.340909091,Win
HT,OB,Away,35,34,4,4,8,4,0,0,0,0,0,1,0,5,0,7,0.666666667,6,4,0.257142857,0.235294118,Win
OB,HT,Home,50,43,16,16,21,12,2,0,10,0,2,5,0,3,0,27,0.48,25,12,0.52,0.488372093,Loss
KT,NE,Away,35,34,2,2,8,2,0,0,2,1,0,1,0,5,0,13,0.222222222,9,2,0.257142857,0.235294118,Win
NE,KT,Home,45,40,12,12,17,10,2,2,0,0,0,4,1,6,1,18,0.466666667,15,7,0.488888889,0.425,Loss
LG,NC,Away,44,34,1,3,6,0,0,0,6,0,0,8,1,15,0,28,0.1,10,1,0.348837209,0.176470588,Win
NC,LG,Home,33,28,4,4,7,4,0,0,0,0,2,1,1,9,0,10,0.142857143,7,1,0.28125,0.25,Loss
LT,SK,Away,45,34,6,6,8,2,0,1,2,0,1,8,2,8,1,26,0.090909091,11,1,0.4,0.235294118,Loss
SK,LT,Home,38,36,4,4,10,2,0,2,0,0,0,1,1,9,1,14,0.142857143,7,1,0.315789474,0.277777778,Win
HH,SS,Away,35,31,5,5,7,2,2,0,0,0,1,3,0,9,3,12,0.4,5,2,0.285714286,0.225806452,Loss
SS,HH,Home,38,35,3,3,8,2,0,1,0,0,0,2,1,8,1,18,0,7,0,0.289473684,0.228571429,Win
HT,OB,Away,44,36,7,8,9,6,2,0,4,0,1,5,0,5,0,24,0.1875,16,3,0.333333333,0.25,Loss
OB,HT,Home,38,33,3,4,7,4,0,0,0,0,0,4,1,11,2,20,0.25,8,2,0.315789474,0.212121212,Win
KT,NE,Away,38,32,3,3,8,8,0,0,2,1,1,4,1,7,2,15,0.222222222,9,2,0.342105263,0.25,Win
NE,KT,Home,37,32,4,5,8,0,0,0,2,0,1,3,1,8,1,16,0.2,5,1,0.324324324,0.25,Loss
LG,NC,Away,34,32,0,0,5,0,0,0,0,0,0,1,1,10,1,14,0,2,0,0.205882353,0.15625,Win
NC,LG,Home,39,35,5,5,10,0,0,2,0,0,0,4,0,9,0,18,0.333333333,9,3,0.358974359,0.285714286,Loss
LT,SK,Away,48,45,1,1,12,0,0,0,2,0,0,3,0,15,3,28,0.181818182,11,2,0.3125,0.266666667,Win
SK,LT,Home,48,40,2,2,9,4,0,0,0,0,1,5,1,14,2,26,0.090909091,11,1,0.319148936,0.225,Loss
HH,SS,Away,32,30,1,1,4,4,0,1,0,0,0,2,0,10,1,8,0,3,0,0.1875,0.133333333,Win
SS,HH,Home,35,29,4,5,6,4,0,0,2,0,0,6,0,3,2,13,0.333333333,9,3,0.342857143,0.206896552,Loss
HT,OB,Away,40,33,4,4,8,2,0,0,0,0,1,5,0,7,0,15,0.2,10,2,0.333333333,0.242424242,Loss
OB,HT,Home,39,35,3,3,12,2,0,1,0,1,1,3,0,4,0,14,0.166666667,6,1,0.384615385,0.342857143,Win
KT,NE,Away,43,39,7,7,13,8,0,1,4,0,0,4,0,2,1,19,0.363636364,11,4,0.395348837,0.333333333,Loss
NE,KT,Home,41,37,5,6,9,2,0,0,0,0,0,4,0,9,1,25,0.230769231,13,3,0.317073171,0.243243243,Win
LG,NC,Away,36,29,1,1,5,2,0,0,2,1,0,7,0,11,2,18,0.125,8,1,0.333333333,0.172413793,Win
NC,LG,Home,32,29,3,3,7,2,0,1,0,1,0,3,0,1,1,8,0.5,2,1,0.3125,0.24137931,Loss
LT,SK,Away,42,38,9,10,12,2,0,3,2,0,0,4,0,8,1,15,0.5,8,4,0.380952381,0.315789474,Win
SK,LT,Home,41,34,10,11,13,0,0,3,0,0,2,3,2,7,1,8,0.8,5,4,0.43902439,0.382352941,Loss
KT,LG,Away,34,34,2,2,9,2,0,1,0,0,0,0,0,8,2,13,0.2,5,1,0.264705882,0.264705882,Win
LG,KT,Home,34,32,5,5,10,2,0,1,0,0,0,2,0,4,2,15,0.333333333,9,3,0.352941176,0.3125,Loss
NE,HT,Away,36,34,2,2,7,0,0,1,0,0,0,1,1,9,0,15,0.125,8,1,0.25,0.205882353,Win
HT,NE,Home,32,29,3,3,7,6,0,1,4,1,1,1,1,1,0,8,0.142857143,7,1,0.28125,0.24137931,Loss
OB,NC,Away,53,38,10,10,13,2,0,2,0,0,1,12,2,5,0,36,0.263157895,19,5,0.509433962,0.342105263,Loss
NC,OB,Home,40,37,3,6,10,2,2,0,0,0,1,1,1,10,0,18,0.3,10,3,0.3,0.27027027,Win
SK,HH,Away,45,35,5,6,11,4,0,1,2,0,2,5,2,4,0,28,0.153846154,13,2,0.409090909,0.314285714,Loss
HH,SK,Home,34,32,2,2,6,2,0,1,2,0,0,1,1,12,1,11,0.166666667,6,1,0.235294118,0.1875,Win
SS,LT,Away,42,36,4,6,10,2,0,1,2,0,0,5,0,12,1,21,0.166666667,12,2,0.365853659,0.277777778,Win
LT,SS,Home,37,31,5,9,9,2,2,0,4,0,0,5,1,4,2,10,0.5,4,2,0.405405405,0.290322581,Loss
KT,LG,Away,40,30,1,1,3,2,0,0,4,1,1,5,3,6,0,14,0.111111111,9,1,0.282051282,0.1,Loss
LG,KT,Home,36,34,0,0,7,4,0,0,0,1,0,1,0,6,1,11,0,8,0,0.228571429,0.205882353,Win
NE,HT,Away,37,37,2,2,13,4,0,0,0,0,0,0,0,6,3,17,0.25,12,3,0.351351351,0.351351351,Win
HT,NE,Home,35,34,4,5,12,2,0,1,4,0,0,1,0,2,2,16,0.222222222,9,2,0.371428571,0.352941176,Loss
OB,NC,Away,48,40,11,11,14,2,0,3,0,0,0,5,2,6,0,16,0.5,10,5,0.446808511,0.35,Loss
NC,OB,Home,39,36,2,2,11,2,2,0,0,0,0,2,1,6,2,20,0.363636364,11,4,0.358974359,0.305555556,Win
SK,HH,Away,47,41,12,12,17,10,2,3,4,1,0,6,0,8,1,16,0.461538462,13,6,0.489361702,0.414634146,Loss
HH,SK,Home,44,39,2,4,13,2,0,0,0,0,0,4,0,8,0,24,0.2,10,2,0.395348837,0.333333333,Win
SS,LT,Away,40,36,4,4,11,2,2,1,0,0,0,2,1,8,1,18,0.272727273,11,3,0.358974359,0.305555556,Win
LT,SS,Home,42,31,6,6,9,2,2,0,0,0,1,7,3,6,1,24,0.2,15,3,0.452380952,0.290322581,Loss
KT,LG,Away,44,41,5,5,14,2,0,1,0,0,0,3,0,8,1,24,0.266666667,15,4,0.386363636,0.341463415,Win
LG,KT,Home,45,39,11,12,16,2,2,2,0,0,0,5,1,4,1,18,0.461538462,13,6,0.488888889,0.41025641,Loss
NE,HT,Away,44,38,6,6,13,4,0,0,2,1,1,4,1,9,0,24,0.333333333,12,4,0.409090909,0.342105263,Win
HT,NE,Home,38,32,7,7,11,2,0,0,2,0,2,3,0,4,0,18,0.333333333,12,4,0.378378378,0.34375,Loss
OB,NC,Away,36,30,0,0,6,0,0,0,2,1,0,6,0,7,2,22,0,8,0,0.333333333,0.2,Win
NC,OB,Home,36,33,4,4,11,6,0,0,2,0,0,2,1,6,3,15,0.333333333,9,3,0.388888889,0.333333333,Loss
SK,HH,Away,42,35,10,10,12,8,2,1,0,1,2,3,2,7,1,16,0.384615385,13,5,0.404761905,0.342857143,Loss
HH,SK,Home,35,31,1,1,6,0,0,0,0,0,1,2,0,8,0,12,0,3,0,0.235294118,0.193548387,Win
SS,LT,Away,37,34,3,3,10,4,0,0,0,1,1,2,0,6,0,11,0.428571429,7,3,0.324324324,0.294117647,Loss
LT,SS,Home,33,31,0,0,8,2,0,0,0,3,0,2,0,7,1,11,0,3,0,0.303030303,0.258064516,Win
HT,KT,Away,39,38,5,5,11,6,0,1,0,0,0,1,0,7,1,16,0.375,8,3,0.307692308,0.289473684,Loss
KT,HT,Home,32,31,0,0,7,0,2,0,0,1,0,1,0,6,1,10,0,5,0,0.25,0.225806452,Win
LG,HH,Away,37,34,2,2,9,0,0,0,2,0,0,1,1,11,1,19,0.222222222,9,2,0.305555556,0.264705882,Win
HH,LG,Home,34,31,2,3,6,2,2,0,0,1,0,2,0,4,2,19,0.125,8,1,0.242424242,0.193548387,Loss
NC,LT,Away,43,39,8,8,14,4,0,4,0,0,0,2,1,7,0,21,0.25,12,3,0.404761905,0.358974359,Loss
LT,NC,Home,40,35,2,3,11,2,0,0,0,0,1,3,0,9,1,24,0.111111111,9,1,0.358974359,0.314285714,Win
NE,SK,Away,37,35,3,4,8,2,2,1,0,0,0,2,0,9,0,14,0.285714286,7,2,0.27027027,0.228571429,Win
SK,NE,Home,34,32,7,7,9,2,0,2,0,0,0,0,1,5,1,7,1,2,2,0.303030303,0.28125,Loss
SS,OB,Away,48,43,3,3,10,2,0,2,2,1,0,5,0,9,2,21,0,8,0,0.3125,0.23255814,Win.5
OB,SS,Home,51,44,2,3,10,4,0,0,0,0,0,6,1,9,2,23,0.181818182,11,2,0.333333333,0.227272727,Win.5
HT,KT,Away,39,34,1,1,9,4,0,0,0,0,0,3,1,6,1,23,0.090909091,11,1,0.342105263,0.264705882,Win
KT,HT,Home,34,31,3,3,10,6,0,0,0,1,0,2,0,5,1,13,0.428571429,7,3,0.363636364,0.322580645,Loss
LG,HH,Away,33,31,0,0,4,0,0,0,2,0,0,0,2,6,2,12,0,2,0,0.181818182,0.129032258,Win
HH,LG,Home,33,29,3,3,8,2,0,0,0,1,0,4,0,4,1,11,0.5,6,3,0.363636364,0.275862069,Loss
NC,LT,Away,47,42,8,8,16,4,2,2,2,0,1,3,1,11,0,27,0.214285714,14,3,0.425531915,0.380952381,Loss
LT,NC,Home,37,33,2,2,7,2,0,0,2,0,0,4,0,9,1,19,0.333333333,6,2,0.297297297,0.212121212,Win
NE,SK,Away,36,32,2,3,6,2,0,0,0,0,0,4,0,5,3,12,0.25,4,1,0.277777778,0.1875,Win
SK,NE,Home,35,30,5,5,7,2,0,2,2,0,0,2,1,7,0,11,0.222222222,9,2,0.303030303,0.233333333,Loss
SS,OB,Away,32,30,1,1,4,2,0,0,0,1,0,2,0,8,0,9,0.2,5,1,0.1875,0.133333333,Win
OB,SS,Home,36,31,2,2,9,2,2,1,2,0,0,3,0,6,2,14,0.125,8,1,0.352941176,0.290322581,Loss
HT,KT,Away,41,37,8,9,13,8,0,0,4,0,0,3,1,5,3,15,0.454545455,11,5,0.414634146,0.351351351,Loss
KT,HT,Home,36,34,2,2,6,2,0,2,0,0,0,2,0,14,0,15,0,6,0,0.222222222,0.176470588,Win
LG,HH,Away,35,32,3,4,10,4,0,0,0,2,1,2,0,6,1,10,0.333333333,6,2,0.342857143,0.3125,Loss
HH,LG,Home,37,34,2,3,7,2,0,0,2,0,0,3,0,10,0,14,0.222222222,9,2,0.27027027,0.205882353,Win
NC,LT,Away,38,33,5,5,9,0,0,2,0,0,1,1,2,8,1,12,0.5,4,2,0.324324324,0.272727273,Loss
LT,NC,Home,40,32,4,4,8,2,0,0,0,1,0,5,2,6,2,20,0.125,8,1,0.384615385,0.25,Win
NE,SK,Away,44,38,5,5,11,6,0,1,0,0,0,4,1,8,0,20,0.3,10,3,0.372093023,0.289473684,Loss
SK,NE,Home,36,33,3,3,6,0,0,1,0,0,0,2,1,10,1,9,0.4,5,2,0.25,0.181818182,Win
SS,OB,Away,36,31,2,2,5,2,0,0,0,0,0,4,0,6,1,15,0.25,8,2,0.257142857,0.161290323,Win
OB,SS,Home,36,32,4,4,8,8,0,0,0,0,0,4,0,9,0,14,0.272727273,11,3,0.333333333,0.25,Loss
HH,KT,Away,37,34,7,7,10,4,0,2,0,0,0,0,0,4,0,6,0.5,8,4,0.294117647,0.294117647,Loss
KT,HH,Home,35,32,2,2,8,4,0,0,2,1,0,1,0,7,0,14,0.222222222,9,2,0.272727273,0.25,Win
HT,LG,Away,36,33,2,2,8,4,0,1,0,0,0,3,0,10,2,15,0,6,0,0.305555556,0.242424242,Win
LG,HT,Home,35,31,6,6,10,4,0,2,0,0,0,2,0,7,1,12,0.375,8,3,0.363636364,0.322580645,Loss
LT,NE,Away,32,30,0,1,4,0,2,0,2,0,0,2,0,8,1,5,0,3,0,0.1875,0.133333333,Win
NE,LT,Home,34,32,4,4,8,4,0,3,4,2,0,1,1,8,0,10,0,6,0,0.294117647,0.25,Loss
NC,SS,Away,48,39,4,4,8,4,0,0,2,0,0,4,3,13,2,17,0.230769231,13,3,0.326086957,0.205128205,Win.5
SS,NC,Home,49,44,3,4,7,2,0,0,4,1,0,4,0,15,0,23,0.153846154,13,2,0.229166667,0.159090909,Win.5
OB,SK,Away,39,36,4,4,10,4,0,1,0,0,1,2,0,7,0,18,0.125,8,1,0.307692308,0.277777778,Win
SK,OB,Home,41,33,9,9,11,4,0,3,0,1,1,4,1,7,1,18,0.272727273,11,3,0.41025641,0.333333333,Loss
HH,KT,Away,44,42,9,9,17,6,0,0,4,0,0,2,0,7,2,21,0.466666667,15,7,0.431818182,0.404761905,Win
KT,HH,Home,41,39,10,11,13,8,0,2,2,0,0,2,0,4,0,16,0.375,16,6,0.365853659,0.333333333,Loss
HT,LG,Away,39,34,5,5,10,2,0,2,2,1,1,2,2,9,0,17,0,9,0,0.358974359,0.294117647,Loss
LG,HT,Home,38,38,4,4,12,2,0,0,2,1,0,0,0,11,1,13,0.444444444,9,4,0.315789474,0.315789474,Win
LT,NE,Away,38,36,3,3,12,2,0,0,8,1,0,0,2,3,2,20,0.266666667,15,4,0.368421053,0.333333333,Loss
NE,LT,Home,34,33,2,2,6,0,2,0,2,0,0,0,1,10,0,12,0.2,5,1,0.205882353,0.181818182,Win
NC,SS,Away,51,42,14,14,17,16,2,1,0,0,0,8,1,4,1,24,0.473684211,19,9,0.509803922,0.404761905,Loss
SS,NC,Home,38,33,6,6,8,2,0,1,2,0,1,4,0,7,1,13,0.4,5,2,0.315789474,0.242424242,Win
OB,SK,Away,40,35,3,4,10,2,0,0,2,0,0,4,0,3,1,18,0.3,10,3,0.358974359,0.285714286,Win
SK,OB,Home,36,34,8,8,11,0,2,3,0,0,0,1,0,6,1,10,0.428571429,7,3,0.342857143,0.323529412,Loss
HH,KT,Away,56,47,14,14,19,16,0,2,0,0,0,7,2,10,0,30,0.421052632,19,8,0.5,0.404255319,Loss
KT,HH,Home,35,34,1,1,7,0,0,0,0,0,0,1,0,5,0,9,0.25,4,1,0.228571429,0.205882353,Win
HT,LG,Away,36,34,1,1,8,0,0,0,0,0,0,1,1,6,0,14,0.2,5,1,0.277777778,0.235294118,Win
LG,HT,Home,42,35,6,7,15,2,0,1,8,1,2,4,0,5,2,21,0.181818182,11,2,0.463414634,0.428571429,Loss
LT,NE,Away,41,34,5,5,10,6,0,1,0,0,0,7,0,8,3,29,0.166666667,12,2,0.414634146,0.294117647,Win
NE,LT,Home,39,35,5,6,11,6,0,2,0,0,0,4,0,11,0,21,0.2,10,2,0.384615385,0.314285714,Loss
NC,SS,Away,40,37,6,6,10,6,2,3,0,0,0,3,0,9,0,13,0.2,10,2,0.325,0.27027027,Loss
SS,NC,Home,37,35,3,3,8,4,2,1,0,0,0,1,0,7,0,14,0.2,10,2,0.25,0.228571429,Win
OB,SK,Away,45,40,8,8,14,2,0,4,0,2,0,4,1,11,0,24,0.25,12,3,0.422222222,0.35,Loss
SK,OB,Home,36,30,4,4,6,4,0,1,0,1,0,5,0,10,1,8,0.5,4,2,0.314285714,0.2,Win
HH,LT,Away,35,31,2,2,6,2,0,1,0,0,1,2,0,7,0,9,0,5,0,0.235294118,0.193548387,Win
LT,HH,Home,34,27,3,4,8,2,0,1,2,0,1,3,0,6,0,12,0,6,0,0.35483871,0.296296296,Loss
KT,NC,Away,38,35,1,1,6,0,0,0,0,0,0,2,0,11,0,25,0,8,0,0.216216216,0.171428571,Win
NC,KT,Home,31,29,2,2,5,2,0,1,0,0,0,2,0,4,0,7,0.25,4,1,0.225806452,0.172413793,Loss
OB,NE,Away,45,41,9,9,14,4,0,0,2,0,0,3,1,4,0,20,0.4375,16,7,0.4,0.341463415,Win
NE,OB,Home,46,39,13,13,17,6,0,1,0,0,2,5,0,2,1,25,0.473684211,19,9,0.47826087,0.435897436,Loss
SK,LG,Away,41,39,7,8,12,2,2,3,2,0,0,1,1,6,0,14,0.272727273,11,3,0.341463415,0.307692308,Loss
LG,SK,Home,35,32,3,3,10,2,0,0,0,1,0,3,0,6,4,13,0.428571429,7,3,0.371428571,0.3125,Win
